date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,vol
2013-12-09,141.6,141.7,134.21,137.0,9061500,141.6,141.7,134.21,137.0,9061500,0.0,1.0,1
2013-12-10,142.19,145.87,139.86,140.05,10748200,142.19,145.87,139.86,140.05,10748200,0.0,1.0,0
2013-12-11,139.65,143.05,139.49,141.88,7137800,139.65,143.05,139.49,141.88,7137800,0.0,1.0,0
2013-12-12,147.47,148.24,138.53,139.7,10767800,147.47,148.24,138.53,139.7,10767800,0.0,1.0,1
2013-12-13,147.654,151.8,147.32,148.05,10591900,147.654,151.8,147.32,148.05,10591900,0.0,1.0,0
2013-12-16,147.94,150.43,146.1,148.48,6675300,147.94,150.43,146.1,148.48,6675300,0.0,1.0,0
2013-12-17,152.46,154.63,146.3235,147.58,10495000,152.46,154.63,146.3235,147.58,10495000,0.0,1.0,1
2013-12-18,147.98,154.9,145.95,152.24,11581900,147.98,154.9,145.95,152.24,11581900,0.0,1.0,0
2013-12-19,140.72,147.0,139.1,146.9,12740000,140.72,147.0,139.1,146.9,12740000,0.0,1.0,1
2013-12-20,143.24,144.35,141.58,141.58,7412600,143.24,144.35,141.58,141.58,7412600,0.0,1.0,0
2013-12-23,143.55,146.24,142.601,144.85,5385500,143.55,146.24,142.601,144.85,5385500,0.0,1.0,0
2013-12-24,151.41,154.97,149.82,150.0,9941500,151.41,154.97,149.82,150.0,9941500,0.0,1.0,0
2013-12-26,155.5,158.0,154.29,155.04,7129500,155.5,158.0,154.29,155.04,7129500,0.0,1.0,0
2013-12-27,151.12,155.4999,150.8,155.3,5460200,151.12,155.4999,150.8,155.3,5460200,0.0,1.0,0
2013-12-30,152.44,154.81,150.75,151.12,4467500,152.44,154.81,150.75,151.12,4467500,0.0,1.0,0
2013-12-31,150.429,153.2,148.661,152.32,4262400,150.429,153.2,148.661,152.32,4262400,0.0,1.0,0
2014-01-02,150.1,152.4769,146.55,149.8,6188400,150.1,152.4769,146.55,149.8,6188400,0.0,1.0,0
2014-01-03,149.56,152.19,148.601,150.0,4695000,149.56,152.19,148.601,150.0,4695000,0.0,1.0,0
2014-01-06,147.0,150.4,145.24,150.0,5361100,147.0,150.4,145.24,150.0,5361100,0.0,1.0,0
2014-01-07,149.36,150.4,145.25,147.62,5034100,149.36,150.4,145.25,147.62,5034100,0.0,1.0,0
2014-01-08,151.28,153.7,148.76,148.85,6163200,151.28,153.7,148.76,148.85,6163200,0.0,1.0,0
2014-01-09,147.53,153.43,146.85,152.5,5382000,147.53,153.43,146.85,152.5,5382000,0.0,1.0,1
2014-01-10,145.7199,148.9,142.25,148.46,7446100,145.7199,148.9,142.25,148.46,7446100,0.0,1.0,0
2014-01-13,139.34,147.0,137.82,145.78,6316100,139.34,147.0,137.82,145.78,6316100,0.0,1.0,1
2014-01-14,161.27,162.0,136.671,140.5,27607000,161.27,162.0,136.671,140.5,27607000,0.0,1.0,1
2014-01-15,164.13,172.23,162.1,168.45,20465600,164.13,172.23,162.1,168.45,20465600,0.0,1.0,0
2014-01-16,170.97,172.7,162.4,162.5,11959400,170.97,172.7,162.4,162.5,11959400,0.0,1.0,1
2014-01-17,170.01,173.2,167.95,170.19,9206200,170.01,173.2,167.95,170.19,9206200,0.0,1.0,0
2014-01-21,176.68,177.29,170.81,171.24,9734700,176.68,177.29,170.81,171.24,9734700,0.0,1.0,1
2014-01-22,178.56,180.319,174.76,177.81,7022600,178.56,180.319,174.76,177.81,7022600,0.0,1.0,0
2014-01-23,181.5,182.38,173.42,177.23,7867400,181.5,182.38,173.42,177.23,7867400,0.0,1.0,0
2014-01-24,174.6,180.48,173.531,177.85,7664300,174.6,180.48,173.531,177.85,7664300,0.0,1.0,0
2014-01-27,169.62,177.92,164.71,175.16,8716400,169.62,177.92,164.71,175.16,8716400,0.0,1.0,1
2014-01-28,178.38,178.98,171.0,171.5,6093400,178.38,178.98,171.0,171.5,6093400,0.0,1.0,1
2014-01-29,175.23,179.09,173.131,175.3,5935500,175.23,179.09,173.131,175.3,5935500,0.0,1.0,0
2014-01-30,182.84,184.78,177.01,178.0,8565000,182.84,184.78,177.01,178.0,8565000,0.0,1.0,0
2014-01-31,181.41,186.0,178.5146,178.85,6508800,181.41,186.0,178.5146,178.85,6508800,0.0,1.0,0
2014-02-03,177.11,184.8797,175.16,182.89,6764900,177.11,184.8797,175.16,182.89,6764900,0.0,1.0,1
2014-02-04,178.73,181.6,176.2,180.7,4686300,178.73,181.6,176.2,180.7,4686300,0.0,1.0,0
2014-02-05,174.42,180.59,169.36,178.3,7268000,174.42,180.59,169.36,178.3,7268000,0.0,1.0,0
2014-02-06,178.38,180.11,176.0,176.3,5841600,178.38,180.11,176.0,176.3,5841600,0.0,1.0,0
2014-02-07,186.53,186.63,179.6,181.01,8928500,186.53,186.63,179.6,181.01,8928500,0.0,1.0,1
2014-02-10,196.56,199.3,189.32,189.34,12970700,196.56,199.3,189.32,189.34,12970700,0.0,1.0,1
2014-02-11,196.62,202.2,192.7,199.19,10709900,196.62,202.2,192.7,199.19,10709900,0.0,1.0,0
2014-02-12,195.32,198.269,194.32,195.78,5173700,195.32,198.269,194.32,195.78,5173700,0.0,1.0,0
2014-02-13,199.63,202.72,193.25,193.34,8029300,199.63,202.72,193.25,193.34,8029300,0.0,1.0,1
2014-02-14,198.23,201.88,197.0,198.1,6158000,198.23,201.88,197.0,198.1,6158000,0.0,1.0,0
2014-02-18,203.7,206.0,201.3601,205.244,9332800,203.7,206.0,201.3601,205.244,9332800,0.0,1.0,0
2014-02-19,193.64,203.7,193.41,203.7,16169000,193.64,203.7,193.41,203.7,16169000,0.0,1.0,1
2014-02-20,209.97,215.21,206.27,215.01,18002300,209.97,215.21,206.27,215.01,18002300,0.0,1.0,0
2014-02-21,209.6,213.98,209.19,211.64,7818800,209.6,213.98,209.19,211.64,7818800,0.0,1.0,0
2014-02-24,217.65,218.36,208.32,208.7599,8278400,217.65,218.36,208.32,208.7599,8278400,0.0,1.0,1
2014-02-25,248.0,259.2,228.45,230.0,32681700,248.0,259.2,228.45,230.0,32681700,0.0,1.0,1
2014-02-26,253.0,265.0,247.5,258.58,24604600,253.0,265.0,247.5,258.58,24604600,0.0,1.0,0
2014-02-27,252.54,261.9,248.33,261.25,17945800,252.54,261.9,248.33,261.25,17945800,0.0,1.0,1
2014-02-28,244.81,252.68,242.55,249.65,14589800,244.81,252.68,242.55,249.65,14589800,0.0,1.0,0
2014-03-03,250.56,251.65,234.99,237.26,13089300,250.56,251.65,234.99,237.26,13089300,0.0,1.0,1
2014-03-04,254.84,260.0,252.83,258.48,8745600,254.84,260.0,252.83,258.48,8745600,0.0,1.0,0
2014-03-05,252.66,256.99,251.8,256.72,5935700,252.66,256.99,251.8,256.72,5935700,0.0,1.0,0
2014-03-06,252.94,257.5,249.45,254.14,7361100,252.94,257.5,249.45,254.14,7361100,0.0,1.0,0
2014-03-07,246.21,254.85,244.41,252.94,7812300,246.21,254.85,244.41,252.94,7812300,0.0,1.0,0
2014-03-10,238.84,243.0,236.06,242.7,7728100,238.84,243.0,236.06,242.7,7728100,0.0,1.0,0
2014-03-11,234.41,244.6,232.4262,236.5,8810100,234.41,244.6,232.4262,236.5,8810100,0.0,1.0,0
2014-03-12,241.49,247.5,231.11,231.5,9754400,241.49,247.5,231.11,231.5,9754400,0.0,1.0,1
2014-03-13,237.79,244.19,234.0,243.79,6236300,237.79,244.19,234.0,243.79,6236300,0.0,1.0,0
2014-03-14,230.97,236.9365,228.32,235.29,8289700,230.97,236.9365,228.32,235.29,8289700,0.0,1.0,0
2014-03-17,233.98,237.93,230.5,234.95,5912600,233.98,237.93,230.5,234.95,5912600,0.0,1.0,0
2014-03-18,240.04,241.5,235.02,236.95,6242300,240.04,241.5,235.02,236.95,6242300,0.0,1.0,0
2014-03-19,235.84,241.55,233.51,241.39,5071300,235.84,241.55,233.51,241.39,5071300,0.0,1.0,0
2014-03-20,234.91,239.25,233.36,236.16,3817900,234.91,239.25,233.36,236.16,3817900,0.0,1.0,0
2014-03-21,228.89,236.2,227.5,236.02,8216900,228.89,236.2,227.5,236.02,8216900,0.0,1.0,1
2014-03-24,220.17,229.9,210.27,229.75,11328800,220.17,229.9,210.27,229.75,11328800,0.0,1.0,1
2014-03-25,220.44,227.05,217.9,224.14,7865400,220.44,227.05,217.9,224.14,7865400,0.0,1.0,0
2014-03-26,212.96,222.6,211.3501,221.95,6907300,212.96,222.6,211.3501,221.95,6907300,0.0,1.0,1
2014-03-27,207.32,213.6,203.0,212.37,9495700,207.32,213.6,203.0,212.37,9495700,0.0,1.0,0
2014-03-28,212.37,216.72,210.27,212.8,9684800,212.37,216.72,210.27,212.8,9684800,0.0,1.0,0
2014-03-31,208.45,216.75,206.39,216.5,8380000,208.45,216.75,206.39,216.5,8380000,0.0,1.0,1
2014-04-01,216.97,218.16,208.58,209.02,7371400,216.97,218.16,208.58,209.02,7371400,0.0,1.0,1
2014-04-02,230.29,230.89,218.05,220.0,10782300,230.29,230.89,218.05,220.0,10782300,0.0,1.0,1
2014-04-03,225.4,235.73,222.0,230.3,10923700,225.4,235.73,222.0,230.3,10923700,0.0,1.0,0
2014-04-04,212.225,228.27,211.25,226.01,11345600,212.225,228.27,211.25,226.01,11345600,0.0,1.0,1
2014-04-07,207.52,216.2,203.51,205.81,9855500,207.52,216.2,203.51,205.81,9855500,0.0,1.0,0
2014-04-08,215.46,216.4899,206.42,210.05,6889300,215.46,216.4899,206.42,210.05,6889300,0.0,1.0,0
2014-04-09,216.93,218.45,210.89,216.76,5157900,216.93,218.45,210.89,216.76,5157900,0.0,1.0,0
2014-04-10,204.19,217.5,203.7901,216.82,7211500,204.19,217.5,203.7901,216.82,7211500,0.0,1.0,1
2014-04-11,203.78,207.0,198.6,200.61,9067200,203.78,207.0,198.6,200.61,9067200,0.0,1.0,0
2014-04-14,198.09,208.44,194.41,207.6,7703000,198.09,208.44,194.41,207.6,7703000,0.0,1.0,1
2014-04-15,193.91,199.29,184.32,199.09,13659300,193.91,199.29,184.32,199.09,13659300,0.0,1.0,0
2014-04-16,199.11,199.99,190.82,197.0,7202200,199.11,199.99,190.82,197.0,7202200,0.0,1.0,0
2014-04-17,198.12,202.29,194.08,199.61,5926800,198.12,202.29,194.08,199.61,5926800,0.0,1.0,0
2014-04-21,204.38,206.2,194.0,197.08,5258200,204.38,206.2,194.0,197.08,5258200,0.0,1.0,1
2014-04-22,218.64,219.33,205.01,206.36,9804700,218.64,219.33,205.01,206.36,9804700,0.0,1.0,1
2014-04-23,207.99,216.74,207.0,216.33,7295600,207.99,216.74,207.0,216.33,7295600,0.0,1.0,1
2014-04-24,207.86,212.8,203.2,210.81,5495200,207.86,212.8,203.2,210.81,5495200,0.0,1.0,0
2014-04-25,199.85,206.7,197.65,202.0,6996700,199.85,206.7,197.65,202.0,6996700,0.0,1.0,0
2014-04-28,198.51,203.7899,190.5,200.0,7042000,198.51,203.7899,190.5,200.0,7042000,0.0,1.0,0
2014-04-29,206.92,207.149,195.5301,198.21,5779100,206.92,207.149,195.5301,198.21,5779100,0.0,1.0,1
2014-04-30,207.89,208.16,201.28,203.6,4440600,207.89,208.16,201.28,203.6,4440600,0.0,1.0,0
2014-05-01,207.73,214.02,205.69,207.08,5439900,207.73,214.02,205.69,207.08,5439900,0.0,1.0,0
2014-05-02,210.91,211.36,206.52,208.6,4086800,210.91,211.36,206.52,208.6,4086800,0.0,1.0,0
2014-05-05,216.61,217.69,208.52,209.48,5147000,216.61,217.69,208.52,209.48,5147000,0.0,1.0,1
2014-05-06,207.28,218.6596,206.85,216.6,5636700,207.28,218.6596,206.85,216.6,5636700,0.0,1.0,1
2014-05-07,201.35,210.2,197.25,209.64,10179300,201.35,210.2,197.25,209.64,10179300,0.0,1.0,1
2014-05-08,178.59,194.4,178.0,182.0,20056600,178.59,194.4,178.0,182.0,20056600,0.0,1.0,0
2014-05-09,182.26,183.4,177.22,179.86,8495200,182.26,183.4,177.22,179.86,8495200,0.0,1.0,0
2014-05-12,184.67,187.19,179.88,183.87,7002300,184.67,187.19,179.88,183.87,7002300,0.0,1.0,0
2014-05-13,190.16,191.34,183.0,183.76,7097200,190.16,191.34,183.0,183.76,7097200,0.0,1.0,1
2014-05-14,190.62,193.48,187.1,188.95,5406700,190.62,193.48,187.1,188.95,5406700,0.0,1.0,0
2014-05-15,188.59,192.6599,185.3,189.98,6040400,188.59,192.6599,185.3,189.98,6040400,0.0,1.0,0
2014-05-16,191.56,192.04,187.72,188.95,4487700,191.56,192.04,187.72,188.95,4487700,0.0,1.0,0
2014-05-19,196.09,196.89,190.0,190.72,4571700,196.09,196.89,190.0,190.72,4571700,0.0,1.0,0
2014-05-20,195.3,199.33,193.0701,196.94,5546100,195.3,199.33,193.0701,196.94,5546100,0.0,1.0,0
2014-05-21,199.45,199.87,194.79,196.18,5285400,199.45,199.87,194.79,196.18,5285400,0.0,1.0,0
2014-05-22,204.88,206.88,199.5604,200.35,6214500,204.88,206.88,199.5604,200.35,6214500,0.0,1.0,0
2014-05-23,207.3,207.76,202.5,204.53,4006800,207.3,207.76,202.5,204.53,4006800,0.0,1.0,0
2014-05-27,211.56,213.87,207.7,208.52,5341100,211.56,213.87,207.7,208.52,5341100,0.0,1.0,0
2014-05-28,210.24,212.77,205.26,210.02,5495100,210.24,212.77,205.26,210.02,5495100,0.0,1.0,0
2014-05-29,210.24,212.49,207.72,210.57,3692500,210.24,212.49,207.72,210.57,3692500,0.0,1.0,0
2014-05-30,207.77,214.8,207.02,210.3,5581100,207.77,214.8,207.02,210.3,5581100,0.0,1.0,0
2014-06-02,204.7,209.35,201.67,207.33,4655100,204.7,209.35,201.67,207.33,4655100,0.0,1.0,0
2014-06-03,204.94,208.0,202.59,203.49,3860800,204.94,208.0,202.59,203.49,3860800,0.0,1.0,0
2014-06-04,203.99,206.26,200.396,204.35,3427400,203.99,206.26,200.396,204.35,3427400,0.0,1.0,0
2014-06-05,206.9,209.2,204.05,204.47,4054600,206.9,209.2,204.05,204.47,4054600,0.0,1.0,0
2014-06-06,208.171,210.81,207.18,209.75,3073800,208.171,210.81,207.18,209.75,3073800,0.0,1.0,0
2014-06-09,205.31,209.99,204.2,207.95,2805700,205.31,209.99,204.2,207.95,2805700,0.0,1.0,0
2014-06-10,202.3,206.97,201.55,204.43,3514700,202.3,206.97,201.55,204.43,3514700,0.0,1.0,0
2014-06-11,204.47,205.0,199.251,201.5,3977500,204.47,205.0,199.251,201.5,3977500,0.0,1.0,0
2014-06-12,203.52,209.88,202.71,205.1,5993700,203.52,209.88,202.71,205.1,5993700,0.0,1.0,0
2014-06-13,206.42,206.79,201.584,204.78,3544300,206.42,206.79,201.584,204.78,3544300,0.0,1.0,0
2014-06-16,224.61,225.49,206.26,206.76,13193100,224.61,225.49,206.26,206.76,13193100,0.0,1.0,1
2014-06-17,231.67,235.54,222.85,224.11,13246700,231.67,235.54,222.85,224.11,13246700,0.0,1.0,1
2014-06-18,227.12,231.71,226.12,231.5,6940200,227.12,231.71,226.12,231.5,6940200,0.0,1.0,0
2014-06-19,227.79,235.31,227.0,228.88,8793100,227.79,235.31,227.0,228.88,8793100,0.0,1.0,0
2014-06-20,229.59,231.29,226.2,228.52,4903900,229.59,231.29,226.2,228.52,4903900,0.0,1.0,0
2014-06-23,237.22,238.99,228.22,229.51,7791100,237.22,238.99,228.22,229.51,7791100,0.0,1.0,1
2014-06-24,232.5,241.88,231.6278,238.97,8075900,232.5,241.88,231.6278,238.97,8075900,0.0,1.0,0
2014-06-25,236.891,237.55,230.24,233.05,5801600,236.891,237.55,230.24,233.05,5801600,0.0,1.0,0
2014-06-26,235.6,240.4,234.211,237.17,5121400,235.6,240.4,234.211,237.17,5121400,0.0,1.0,0
2014-06-27,239.06,240.0,234.5001,234.69,5635000,239.06,240.0,234.5001,234.69,5635000,0.0,1.0,0
2014-06-30,240.06,244.49,239.0,239.55,4828600,240.06,244.49,239.0,239.55,4828600,0.0,1.0,0
2014-07-01,239.72,243.44,238.7,242.46,4336100,239.72,243.44,238.7,242.46,4336100,0.0,1.0,0
2014-07-02,229.425,242.33,227.07,240.66,8027400,229.425,242.33,227.07,240.66,8027400,0.0,1.0,1
2014-07-03,229.25,231.8984,224.0,231.29,5166700,229.25,231.8984,224.0,231.29,5166700,0.0,1.0,0
2014-07-07,222.66,229.78,220.4,227.5,5893700,222.66,229.78,220.4,227.5,5893700,0.0,1.0,0
2014-07-08,219.07,220.96,214.27,218.65,7836200,219.07,220.96,214.27,218.65,7836200,0.0,1.0,0
2014-07-09,223.06,224.22,219.21,221.27,4115400,223.06,224.22,219.21,221.27,4115400,0.0,1.0,0
2014-07-10,219.46,222.22,216.04,217.18,4863900,219.46,222.22,216.04,217.18,4863900,0.0,1.0,0
2014-07-11,218.13,221.6,217.6,220.61,3302300,218.13,221.6,217.6,220.61,3302300,0.0,1.0,0
2014-07-14,226.7,228.79,215.4502,219.99,7203200,226.7,228.79,215.4502,219.99,7203200,0.0,1.0,1
2014-07-15,219.58,227.65,218.1,226.73,5718500,219.58,227.65,218.1,226.73,5718500,0.0,1.0,1
2014-07-16,217.16,224.8,216.82,221.82,4044500,217.16,224.8,216.82,221.82,4044500,0.0,1.0,0
2014-07-17,215.4,220.55,213.6,216.16,4649400,215.4,220.55,213.6,216.16,4649400,0.0,1.0,0
2014-07-18,220.0201,221.21,215.93,215.95,4253700,220.0201,221.21,215.93,215.95,4253700,0.0,1.0,0
2014-07-21,220.54,223.21,216.72,217.25,3822200,220.54,223.21,216.72,217.25,3822200,0.0,1.0,0
2014-07-22,219.58,223.3,219.1113,222.19,2730000,219.58,223.3,219.1113,222.19,2730000,0.0,1.0,0
2014-07-23,222.49,224.75,219.43,220.01,3083300,222.49,224.75,219.43,220.01,3083300,0.0,1.0,0
2014-07-24,223.54,225.1,220.8,223.25,3245500,223.54,225.1,220.8,223.25,3245500,0.0,1.0,0
2014-07-25,223.57,226.97,221.75,222.72,3087100,223.57,226.97,221.75,222.72,3087100,0.0,1.0,0
2014-07-28,224.82,232.0,221.402,224.25,6514300,224.82,232.0,221.402,224.25,6514300,0.0,1.0,0
2014-07-29,225.01,228.3,224.86,226.61,3382400,225.01,228.3,224.86,226.61,3382400,0.0,1.0,0
2014-07-30,228.92,229.6,221.04,221.92,4917600,228.92,229.6,221.04,221.92,4917600,0.0,1.0,1
2014-07-31,223.3,231.4,221.5,229.26,7678300,223.3,231.4,221.5,229.26,7678300,0.0,1.0,0
2014-08-01,233.27,237.5,226.0,226.09,11895800,233.27,237.5,226.0,226.09,11895800,0.0,1.0,1
2014-08-04,238.52,240.5,233.27,234.38,5959700,238.52,240.5,233.27,234.38,5959700,0.0,1.0,0
2014-08-05,238.49,242.99,235.69,237.47,5371300,238.49,242.99,235.69,237.47,5371300,0.0,1.0,0
2014-08-06,248.9301,251.42,238.58,238.9,9235500,248.9301,251.42,238.58,238.9,9235500,0.0,1.0,1
2014-08-07,252.39,256.688,249.12,250.12,7464700,252.39,256.688,249.12,250.12,7464700,0.0,1.0,0
2014-08-08,248.13,251.76,246.5,251.16,5090100,248.13,251.76,246.5,251.16,5090100,0.0,1.0,0
2014-08-11,259.32,263.74,255.0,255.48,8072500,259.32,263.74,255.0,255.48,8072500,0.0,1.0,0
2014-08-12,259.96,260.3,254.5801,258.08,6382300,259.96,260.3,254.5801,258.08,6382300,0.0,1.0,0
2014-08-13,260.31,265.64,259.61,262.01,6919000,260.31,265.64,259.61,262.01,6919000,0.0,1.0,0
2014-08-14,261.38,263.0,258.54,262.49,4122800,261.38,263.0,258.54,262.49,4122800,0.0,1.0,0
2014-08-15,262.01,262.09,258.5,261.48,3857500,262.01,262.09,258.5,261.48,3857500,0.0,1.0,0
2014-08-18,259.94,267.26,259.75,263.25,5836800,259.94,267.26,259.75,263.25,5836800,0.0,1.0,0
2014-08-19,256.76,259.33,251.62,258.87,5334800,256.76,259.33,251.62,258.87,5334800,0.0,1.0,0
2014-08-20,255.71,258.74,253.0,254.67,3015500,255.71,258.74,253.0,254.67,3015500,0.0,1.0,0
2014-08-21,254.34,258.8,253.26,256.52,2915600,254.34,258.8,253.26,256.52,2915600,0.0,1.0,0
2014-08-22,256.78,256.9499,252.61,254.54,2833400,256.78,256.9499,252.61,254.54,2833400,0.0,1.0,0
2014-08-25,262.55,263.68,258.19,258.19,4308000,262.55,263.68,258.19,258.19,4308000,0.0,1.0,0
2014-08-26,261.74,265.5,261.66,264.98,3818000,261.74,265.5,261.66,264.98,3818000,0.0,1.0,0
2014-08-27,263.25,264.24,260.29,263.5,2985100,263.25,264.24,260.29,263.5,2985100,0.0,1.0,0
2014-08-28,263.86,264.48,261.64,261.89,2844900,263.86,264.48,261.64,261.89,2844900,0.0,1.0,0
2014-08-29,269.7,272.0,267.51,268.7,6447100,269.7,272.0,267.51,268.7,6447100,0.0,1.0,0
2014-09-02,284.12,284.89,274.3,275.5,9804100,284.12,284.89,274.3,275.5,9804100,0.0,1.0,1
2014-09-03,281.19,288.0,280.1,287.67,6772300,281.19,288.0,280.1,287.67,6772300,0.0,1.0,0
2014-09-04,286.04,291.42,280.4,284.01,8315700,286.04,291.42,280.4,284.01,8315700,0.0,1.0,0
2014-09-05,277.39,282.9,272.51,282.55,11169900,277.39,282.9,272.51,282.55,11169900,0.0,1.0,0
2014-09-08,282.11,284.88,277.5227,277.62,5501600,282.11,284.88,277.5227,277.62,5501600,0.0,1.0,0
2014-09-09,278.48,285.49,277.0,282.99,4558800,278.48,285.49,277.0,282.99,4558800,0.0,1.0,0
2014-09-10,281.1,281.41,273.66,279.5,3781300,281.1,281.41,273.66,279.5,3781300,0.0,1.0,0
2014-09-11,280.31,284.79,278.63,280.46,3766100,280.31,284.79,278.63,280.46,3766100,0.0,1.0,0
2014-09-12,279.2,282.39,277.0,280.5,3324600,279.2,282.39,277.0,280.5,3324600,0.0,1.0,0
2014-09-15,253.86,274.4,249.13,274.37,16455400,253.86,274.4,249.13,274.37,16455400,0.0,1.0,1
2014-09-16,260.74,262.46,252.42,255.15,8300100,260.74,262.46,252.42,255.15,8300100,0.0,1.0,0
2014-09-17,261.38,264.7,259.5,262.41,5177700,261.38,264.7,259.5,262.41,5177700,0.0,1.0,0
2014-09-18,263.82,265.6,262.32,263.36,3692600,263.82,265.6,262.32,263.36,3692600,0.0,1.0,0
2014-09-19,259.32,261.43,255.27,257.99,6810900,259.32,261.43,255.27,257.99,6810900,0.0,1.0,0
2014-09-22,250.03,256.02,244.71,255.0,8214100,250.03,256.02,244.71,255.0,8214100,0.0,1.0,0
2014-09-23,250.41,253.8,245.0,245.22,5658700,250.41,253.8,245.0,245.22,5658700,0.0,1.0,0
2014-09-24,252.14,252.84,247.04,251.12,3739005,252.14,252.84,247.04,251.12,3739005,0.0,1.0,0
2014-09-25,246.95,254.96,246.1,252.52,4828483,246.95,254.96,246.1,252.52,4828483,0.0,1.0,0
2014-09-26,246.6,249.73,246.07,248.25,3798841,246.6,249.73,246.07,248.25,3798841,0.0,1.0,0
2014-09-29,245.26,248.64,241.38,244.0,4854687,245.26,248.64,241.38,244.0,4854687,0.0,1.0,0
2014-09-30,242.68,247.65,240.1249,246.92,4248127,242.68,247.65,240.1249,246.92,4248127,0.0,1.0,0
2014-10-01,240.24,242.66,235.65,242.2,5946510,240.24,242.66,235.65,242.2,5946510,0.0,1.0,0
2014-10-02,251.42,252.79,245.36,250.2,9002001,251.42,252.79,245.36,250.2,9002001,0.0,1.0,0
2014-10-03,255.21,256.5,251.033,253.06,5408665,255.21,256.5,251.033,253.06,5408665,0.0,1.0,0
2014-10-06,260.62,262.49,257.8,259.13,7719055,260.62,262.49,257.8,259.13,7719055,0.0,1.0,0
2014-10-07,259.57,261.46,255.73,258.53,4491569,259.57,261.46,255.73,258.53,4491569,0.0,1.0,0
2014-10-08,259.28,262.88,252.64,260.1,5062615,259.28,262.88,252.64,260.1,5062615,0.0,1.0,0
2014-10-09,257.01,265.54,254.4,262.25,7361316,257.01,265.54,254.4,262.25,7361316,0.0,1.0,0
2014-10-10,236.91,245.89,235.2,244.64,12898275,236.91,245.89,235.2,244.64,12898275,0.0,1.0,1
2014-10-13,224.59,238.9628,221.0,238.57,11276552,224.59,238.9628,221.0,238.57,11276552,0.0,1.0,1
2014-10-14,227.06,232.47,223.0,228.25,7112339,227.06,232.47,223.0,228.25,7112339,0.0,1.0,0
2014-10-15,229.7,230.99,217.32,220.0,9151648,229.7,230.99,217.32,220.0,9151648,0.0,1.0,1
2014-10-16,226.35,229.92,219.1,219.72,5404565,226.35,229.92,219.1,219.72,5404565,0.0,1.0,1
2014-10-17,227.48,234.77,226.55,233.38,10551850,227.48,234.77,226.55,233.38,10551850,0.0,1.0,0
2014-10-20,230.47,232.4,225.51,226.72,3499686,230.47,232.4,225.51,226.72,3499686,0.0,1.0,0
2014-10-21,235.34,235.39,230.8,234.27,4130345,235.34,235.39,230.8,234.27,4130345,0.0,1.0,0
2014-10-22,231.1,237.39,230.56,233.19,4123397,231.1,237.39,230.56,233.19,4123397,0.0,1.0,0
2014-10-23,235.29,236.28,232.0,234.655,3499882,235.29,236.28,232.0,234.655,3499882,0.0,1.0,0
2014-10-24,235.24,237.8,231.2,236.27,3466927,235.24,237.8,231.2,236.27,3466927,0.0,1.0,0
2014-10-27,221.67,234.61,220.31,234.25,9553348,221.67,234.61,220.31,234.25,9553348,0.0,1.0,1
2014-10-28,242.77,244.6,228.25,229.6,10516297,242.77,244.6,228.25,229.6,10516297,0.0,1.0,1
2014-10-29,238.1,241.5,235.64,241.13,4967640,238.1,241.5,235.64,241.13,4967640,0.0,1.0,0
2014-10-30,238.66,240.5,235.06,238.14,3228371,238.66,240.5,235.06,238.14,3228371,0.0,1.0,0
2014-10-31,241.7,243.12,238.75,242.51,3775327,241.7,243.12,238.75,242.51,3775327,0.0,1.0,0
2014-11-03,242.59,247.56,241.32,243.0,4207268,242.59,247.56,241.32,243.0,4207268,0.0,1.0,0
2014-11-04,238.93,242.35,236.53,240.49,3682572,238.93,242.35,236.53,240.49,3682572,0.0,1.0,0
2014-11-05,230.97,241.36,230.53,241.0,9045925,230.97,241.36,230.53,241.0,9045925,0.0,1.0,1
2014-11-06,241.22,246.69,228.5,234.49,15354717,241.22,246.69,228.5,234.49,15354717,0.0,1.0,0
2014-11-07,240.2,242.8399,237.2,242.19,5161023,240.2,242.8399,237.2,242.19,5161023,0.0,1.0,0
2014-11-10,241.93,242.88,236.8,239.11,4577208,241.93,242.88,236.8,239.11,4577208,0.0,1.0,0
2014-11-11,251.08,251.82,242.0,242.55,7952565,251.08,251.82,242.0,242.55,7952565,0.0,1.0,1
2014-11-12,249.1,252.34,245.58,249.72,5870818,249.1,252.34,245.58,249.72,5870818,0.0,1.0,0
2014-11-13,251.7,255.75,250.25,250.62,6236036,251.7,255.75,250.25,250.62,6236036,0.0,1.0,0
2014-11-14,258.68,258.85,248.5,250.0,6101145,258.68,258.85,248.5,250.0,6101145,0.0,1.0,1
2014-11-17,253.98,259.0,252.02,257.49,4025695,253.98,259.0,252.02,257.49,4025695,0.0,1.0,0
2014-11-18,257.7,259.99,255.51,255.86,4474294,257.7,259.99,255.51,255.86,4474294,0.0,1.0,0
2014-11-19,247.74,251.88,245.6,250.61,7918486,247.74,251.88,245.6,250.61,7918486,0.0,1.0,0
2014-11-20,248.71,250.93,246.0,247.95,3587220,248.71,250.93,246.0,247.95,3587220,0.0,1.0,0
2014-11-21,242.78,252.78,242.17,252.21,7485059,242.78,252.78,242.17,252.21,7485059,0.0,1.0,1
2014-11-24,246.72,247.6,240.64,245.2,4789708,246.72,247.6,240.64,245.2,4789708,0.0,1.0,0
